"DateTime","Germany, Base","Germany, Peak"
"2016-06-12 00:00:00",22.42,22.75
"2016-06-13 00:00:00",29.3,34
"2016-06-14 00:00:00",30.14,33.33
"2016-06-15 00:00:00",30.58,32.68
"2016-06-16 00:00:00",30.58,32.59
"2016-06-17 00:00:00",28.04,29.88
"2016-06-18 00:00:00",21.98,21.03
"2016-06-19 00:00:00",17.4,16.28
"2016-06-20 00:00:00",26.96,28.39
"2016-06-21 00:00:00",33.09,37.71
"2016-06-22 00:00:00",32.45,34.97
"2016-06-23 00:00:00",29.41,30.38
"2016-06-24 00:00:00",30.58,31.86
"2016-06-25 00:00:00",27.99,29.09
"2016-06-26 00:00:00",16.34,13.85
"2016-06-27 00:00:00",27.77,28.93
"2016-06-28 00:00:00",33.08,36.89
"2016-06-29 00:00:00",27.33,27.93
"2016-06-30 00:00:00",29.63,32.62
"2016-07-01 00:00:00",27.11,27.16
"2016-07-02 00:00:00",21.06,21.35
"2016-07-03 00:00:00",14.24,12.16
"2016-07-04 00:00:00",30.83,32.68
"2016-07-05 00:00:00",26.98,27.88
"2016-07-06 00:00:00",16.21,14.82
"2016-07-07 00:00:00",29.58,29.81
"2016-07-08 00:00:00",28.66,30.28
"2016-07-09 00:00:00",20.47,18.53
"2016-07-10 00:00:00",15.29,11.11
"2016-07-11 00:00:00",25.23,25.39
"2016-07-12 00:00:00",29.87,31.88
"2016-07-13 00:00:00",32.58,36.21
"2016-07-14 00:00:00",25.2,26.38
"2016-07-15 00:00:00",26,27.9
"2016-07-16 00:00:00",24.84,24.18
"2016-07-17 00:00:00",21.49,19.36
"2016-07-18 00:00:00",29.83,30.52
"2016-07-19 00:00:00",32.43,34.74
"2016-07-20 00:00:00",29.44,30.77
"2016-07-21 00:00:00",32.78,35.36
"2016-07-22 00:00:00",31.74,33.55
"2016-07-23 00:00:00",29.56,29.69
"2016-07-24 00:00:00",27.09,25.73
"2016-07-25 00:00:00",33.22,35.22
"2016-07-26 00:00:00",32.94,35.3
"2016-07-27 00:00:00",33.52,36.65
"2016-07-28 00:00:00",31.62,33.71
"2016-07-29 00:00:00",30.06,31.54
"2016-07-30 00:00:00",27.7,27.06
"2016-07-31 00:00:00",25.28,25.16
"2016-08-01 00:00:00",29.73,30.81
"2016-08-02 00:00:00",32.55,36.41
"2016-08-03 00:00:00",29.27,31.91
"2016-08-04 00:00:00",27.89,29.49
"2016-08-05 00:00:00",31.55,34.17
"2016-08-06 00:00:00",24.57,22.84
"2016-08-07 00:00:00",15.4,10.26
"2016-08-08 00:00:00",21.27,21.74
"2016-08-09 00:00:00",28.77,31.64
"2016-08-10 00:00:00",28.15,29.55
"2016-08-11 00:00:00",28.84,30.24
"2016-08-12 00:00:00",28.02,30.83
"2016-08-13 00:00:00",18.81,16.61
"2016-08-14 00:00:00",21.75,20.13
"2016-08-15 00:00:00",27.98,28.8
"2016-08-16 00:00:00",29.66,31.66
"2016-08-17 00:00:00",29.78,31.24
"2016-08-18 00:00:00",30.59,32.8
"2016-08-19 00:00:00",30.73,32.03
"2016-08-20 00:00:00",24.87,24.58
"2016-08-21 00:00:00",15.09,12.64
"2016-08-22 00:00:00",28.34,31.28
"2016-08-23 00:00:00",31.38,34.33
"2016-08-24 00:00:00",29.77,31.84
"2016-08-25 00:00:00",28.8,30.98
"2016-08-26 00:00:00",29.44,31.69
"2016-08-27 00:00:00",26.23,25.97
"2016-08-28 00:00:00",21.71,19.48
"2016-08-29 00:00:00",28.95,29.82
"2016-08-30 00:00:00",32.11,34.1
"2016-08-31 00:00:00",30.67,32.53
"2016-09-01 00:00:00",31.26,33.37
"2016-09-02 00:00:00",30.55,32.15
"2016-09-03 00:00:00",29.49,29.65
"2016-09-04 00:00:00",24.44,23.8
"2016-09-05 00:00:00",36.78,43.62
"2016-09-06 00:00:00",33.09,35.58
"2016-09-07 00:00:00",30.77,32.54
"2016-09-08 00:00:00",30.97,33.02
"2016-09-09 00:00:00",32.32,34.99
"2016-09-10 00:00:00",28.4,28.07
"2016-09-11 00:00:00",27.25,27.1
"2016-09-12 00:00:00",33.13,36.5
"2016-09-13 00:00:00",31.93,34.42
"2016-09-14 00:00:00",29.09,31.94
"2016-09-15 00:00:00",27.97,30.07
"2016-09-16 00:00:00",32.45,37.08
"2016-09-17 00:00:00",27.6,29.85
"2016-09-18 00:00:00",24.74,25.86
"2016-09-19 00:00:00",34.79,40.96
"2016-09-20 00:00:00",34.53,39.72
"2016-09-21 00:00:00",35.02,39.13
"2016-09-22 00:00:00",32.59,34.04
"2016-09-23 00:00:00",31.1,32.54
"2016-09-24 00:00:00",29.36,30.36
"2016-09-25 00:00:00",23.07,21.77
"2016-09-26 00:00:00",36.49,41.48
"2016-09-27 00:00:00",34.9,37.1
"2016-09-28 00:00:00",24.59,25.35
"2016-09-29 00:00:00",22.44,22.55
"2016-09-30 00:00:00",33.72,37.16
"2016-10-01 00:00:00",33.13,35.74
"2016-10-02 00:00:00",30.02,31.3
"2016-10-03 00:00:00",30.58,32.37
"2016-10-04 00:00:00",30.33,34.05
"2016-10-05 00:00:00",29.68,32.09
"2016-10-06 00:00:00",31.19,37.64
"2016-10-07 00:00:00",38.39,45.09
"2016-10-08 00:00:00",36.08,40.04
"2016-10-09 00:00:00",33.29,33.66
"2016-10-10 00:00:00",50.19,61.24
"2016-10-11 00:00:00",38.31,43.39
"2016-10-12 00:00:00",36.87,41.71
"2016-10-13 00:00:00",34.07,37.45
"2016-10-14 00:00:00",29.7,33.43
"2016-10-15 00:00:00",31.06,37.2
"2016-10-16 00:00:00",33.7,36.18
"2016-10-17 00:00:00",41.94,49.29
"2016-10-18 00:00:00",40.03,45.41
"2016-10-19 00:00:00",40.41,46.78
"2016-10-20 00:00:00",40.51,46.99
"2016-10-21 00:00:00",39.58,44.18
"2016-10-22 00:00:00",37.76,39.48
"2016-10-23 00:00:00",34.71,35.71
"2016-10-24 00:00:00",41.92,48.1
"2016-10-25 00:00:00",52.86,65.15
"2016-10-26 00:00:00",45.17,52.22
"2016-10-27 00:00:00",39.6,44.2
"2016-10-28 00:00:00",35.96,40.09
"2016-10-29 00:00:00",34.38,36.85
"2016-10-30 00:00:00",36.51,39.01
"2016-10-31 00:00:00",43.06,46.88
"2016-11-01 00:00:00",34.75,37.12
"2016-11-02 00:00:00",33.03,39.14
"2016-11-03 00:00:00",45.6,52.29
"2016-11-04 00:00:00",40.35,45.22
"2016-11-05 00:00:00",38.86,42.23
"2016-11-06 00:00:00",35.46,39.97
"2016-11-07 00:00:00",38.01,49.54
"2016-11-08 00:00:00",54.25,67.52
"2016-11-09 00:00:00",48.3,58.14
"2016-11-10 00:00:00",51.78,65.09
"2016-11-11 00:00:00",47.66,55.88
"2016-11-12 00:00:00",39.82,43.11
"2016-11-13 00:00:00",37.04,39.9
"2016-11-14 00:00:00",39.86,43.82
"2016-11-15 00:00:00",40.14,45.75
"2016-11-16 00:00:00",43.03,48.42
"2016-11-17 00:00:00",33.96,40.64
"2016-11-18 00:00:00",24.17,34.94
"2016-11-19 00:00:00",31.56,40.76
"2016-11-20 00:00:00",-0.32,-5.59
"2016-11-21 00:00:00",33.83,43.84
"2016-11-22 00:00:00",38.34,45.38
"2016-11-23 00:00:00",45.39,53.61
"2016-11-24 00:00:00",39.73,45.14
"2016-11-25 00:00:00",42.73,48.89
"2016-11-26 00:00:00",38.64,44.47
"2016-11-27 00:00:00",31.12,35.79
"2016-11-28 00:00:00",40.78,47.87
"2016-11-29 00:00:00",42.81,47.92
"2016-11-30 00:00:00",36.01,40.86
"2016-12-01 00:00:00",27.63,34.21
"2016-12-02 00:00:00",38.61,49.38
"2016-12-03 00:00:00",40.99,45.74
"2016-12-04 00:00:00",38.26,39.39
"2016-12-05 00:00:00",48.85,57.68
"2016-12-06 00:00:00",58.33,70.55
"2016-12-07 00:00:00",37.93,42.53
"2016-12-08 00:00:00",30.42,37.79
"2016-12-09 00:00:00",35.85,41.48
"2016-12-10 00:00:00",32.2,37.21
"2016-12-11 00:00:00",28.98,29.48
"2016-12-12 00:00:00",47.45,60.07
"2016-12-13 00:00:00",49.2,60.44
"2016-12-14 00:00:00",60.06,76.84
"2016-12-15 00:00:00",49.85,59.65
"2016-12-16 00:00:00",53.06,64.69
"2016-12-17 00:00:00",46.79,53.71
"2016-12-18 00:00:00",43.69,48.66
"2016-12-19 00:00:00",57.41,71.29
"2016-12-20 00:00:00",48.83,57.73
"2016-12-21 00:00:00",40.05,45.37
"2016-12-22 00:00:00",45.23,52.91
"2016-12-23 00:00:00",38.17,46.43
"2016-12-24 00:00:00",8.45,14.16
"2016-12-25 00:00:00",-2.7,7.39
"2016-12-26 00:00:00",-12.25,-4.24
"2016-12-27 00:00:00",4.48,18.74
"2016-12-28 00:00:00",41.3,50.76
"2016-12-29 00:00:00",46.44,52.84
"2016-12-30 00:00:00",41.99,47.27
"2016-12-31 00:00:00",36.28,42.2
"2017-01-01 00:00:00",29.38,34.44
"2017-01-02 00:00:00",46.25,56.04
"2017-01-03 00:00:00",38.63,44.43
"2017-01-04 00:00:00",27.05,38.42
"2017-01-05 00:00:00",49.96,58.76
"2017-01-06 00:00:00",49.55,57.16
"2017-01-07 00:00:00",38.52,42.47
"2017-01-08 00:00:00",42.64,48.06
"2017-01-09 00:00:00",55.92,68.57
"2017-01-10 00:00:00",54.61,71.43
"2017-01-11 00:00:00",35.92,38.51
"2017-01-12 00:00:00",34.18,44.6
"2017-01-13 00:00:00",39.8,44.87
"2017-01-14 00:00:00",33.33,37.16
"2017-01-15 00:00:00",35.62,42.04
"2017-01-16 00:00:00",80.28,105.19
"2017-01-17 00:00:00",85.37,118.28
"2017-01-18 00:00:00",69.74,90.21
"2017-01-19 00:00:00",66.86,85.01
"2017-01-20 00:00:00",62.88,78.93
"2017-01-21 00:00:00",48.26,53.66
"2017-01-22 00:00:00",41.36,43.58
"2017-01-23 00:00:00",75.64,95.76
"2017-01-24 00:00:00",101.92,130.18
"2017-01-25 00:00:00",86.01,113.78
"2017-01-26 00:00:00",48.97,56.44
"2017-01-27 00:00:00",43.79,49.82
"2017-01-28 00:00:00",42.39,46.75
"2017-01-29 00:00:00",37.65,39.76
"2017-01-30 00:00:00",51.92,62.53
"2017-01-31 00:00:00",69.18,88.96
"2017-02-01 00:00:00",51.3,58.92
"2017-02-02 00:00:00",44.88,53.29
"2017-02-03 00:00:00",48.15,55.66
"2017-02-04 00:00:00",45.3,51.32
"2017-02-05 00:00:00",43.51,46.31
"2017-02-06 00:00:00",61.79,77.28
"2017-02-07 00:00:00",53.42,63.49
"2017-02-08 00:00:00",59.66,72.91
"2017-02-09 00:00:00",57.92,68.24
"2017-02-10 00:00:00",44.86,52.27
"2017-02-11 00:00:00",38.55,41.21
"2017-02-12 00:00:00",33.13,34.15
"2017-02-13 00:00:00",42.33,48.3
"2017-02-14 00:00:00",42.98,47.13
"2017-02-15 00:00:00",47.32,52.67
"2017-02-16 00:00:00",40.63,44.67
"2017-02-17 00:00:00",43.02,47.69
"2017-02-18 00:00:00",40.19,44.93
"2017-02-19 00:00:00",28.42,34.98
"2017-02-20 00:00:00",31.2,36.75
"2017-02-21 00:00:00",32.68,40.02
"2017-02-22 00:00:00",24.14,32.35
"2017-02-23 00:00:00",25.6,35.65
"2017-02-24 00:00:00",28.75,39.8
"2017-02-25 00:00:00",29.73,33.6
"2017-02-26 00:00:00",13.57,15.79
"2017-02-27 00:00:00",28.95,34.65
"2017-02-28 00:00:00",29.68,38.23
"2017-03-01 00:00:00",35.63,39.25
"2017-03-02 00:00:00",27.35,25.97
"2017-03-03 00:00:00",38.27,42.47
"2017-03-04 00:00:00",33.85,37.06
"2017-03-05 00:00:00",17.84,16.68
"2017-03-06 00:00:00",38.84,44.53
"2017-03-07 00:00:00",44.51,52.18
"2017-03-08 00:00:00",36.41,38.57
"2017-03-09 00:00:00",38.22,43.31
"2017-03-10 00:00:00",33.56,37.45
"2017-03-11 00:00:00",32.95,34.24
"2017-03-12 00:00:00",18.76,16.15
"2017-03-13 00:00:00",36.31,38.63
"2017-03-14 00:00:00",34.56,38.23
"2017-03-15 00:00:00",33.67,37.46
"2017-03-16 00:00:00",34.42,36.03
"2017-03-17 00:00:00",28.49,30.87
"2017-03-18 00:00:00",19.67,22.67
"2017-03-19 00:00:00",13.57,14.43
"2017-03-20 00:00:00",29.06,35.43
"2017-03-21 00:00:00",30.47,33.25
"2017-03-22 00:00:00",35.5,38.87
"2017-03-23 00:00:00",34.17,36.27
"2017-03-24 00:00:00",34.29,35.62
"2017-03-25 00:00:00",28.35,26.45
"2017-03-26 00:00:00",27.96,24.76
"2017-03-27 00:00:00",34.96,35.52
"2017-03-28 00:00:00",34.48,36.2
"2017-03-29 00:00:00",31.22,30.82
"2017-03-30 00:00:00",33.62,35.47
"2017-03-31 00:00:00",31.64,32.72
"2017-04-01 00:00:00",30.38,29.47
"2017-04-02 00:00:00",29.55,27.35
"2017-04-03 00:00:00",37.71,40
"2017-04-04 00:00:00",38.65,41.14
"2017-04-05 00:00:00",32.69,34.78
"2017-04-06 00:00:00",29.99,34.09
"2017-04-07 00:00:00",33.83,37.47
"2017-04-08 00:00:00",34.48,33.23
"2017-04-09 00:00:00",28.23,25.18
"2017-04-10 00:00:00",27.37,26.62
"2017-04-11 00:00:00",33.51,35.56
"2017-04-12 00:00:00",27.68,28.38
"2017-04-13 00:00:00",29.27,30.42
"2017-04-14 00:00:00",30.29,29.7
"2017-04-15 00:00:00",14.6,9.26
"2017-04-16 00:00:00",18.57,21.11
"2017-04-17 00:00:00",25.3,22.76
"2017-04-18 00:00:00",34.3,35.69
"2017-04-19 00:00:00",37.03,38.37
"2017-04-20 00:00:00",37.18,37.83
"2017-04-21 00:00:00",27.69,29.1
"2017-04-22 00:00:00",12.27,11.51
"2017-04-23 00:00:00",11.16,4.86
"2017-04-24 00:00:00",31.11,27.29
"2017-04-25 00:00:00",36.2,37.25
"2017-04-26 00:00:00",39.91,43.59
"2017-04-27 00:00:00",36.79,38.09
"2017-04-28 00:00:00",36.87,39.05
"2017-04-29 00:00:00",30.23,28.65
"2017-04-30 00:00:00",-6.74,-20.57
"2017-05-01 00:00:00",-24.27,-31.73
"2017-05-02 00:00:00",28.87,33.48
"2017-05-03 00:00:00",34.49,36.17
"2017-05-04 00:00:00",32.78,35.34
"2017-05-05 00:00:00",38.05,41.88
"2017-05-06 00:00:00",32.78,31.64
"2017-05-07 00:00:00",28.05,28.15
"2017-05-08 00:00:00",33.51,36.33
"2017-05-09 00:00:00",39.76,42.42
"2017-05-10 00:00:00",38.83,40.03
"2017-05-11 00:00:00",33.93,36.44
"2017-05-12 00:00:00",35.62,37.53
"2017-05-13 00:00:00",31.99,31.57
"2017-05-14 00:00:00",28.03,26.32
"2017-05-15 00:00:00",36.43,39.05
"2017-05-16 00:00:00",34.23,35.96
"2017-05-17 00:00:00",32.52,34.05
"2017-05-18 00:00:00",32.74,35.14
"2017-05-19 00:00:00",34.47,37.37
"2017-05-20 00:00:00",26.47,25.18
"2017-05-21 00:00:00",18.78,16.26
"2017-05-22 00:00:00",36.05,38.89
"2017-05-23 00:00:00",33.47,34.55
"2017-05-24 00:00:00",32.22,34
"2017-05-25 00:00:00",27.9,25.18
"2017-05-26 00:00:00",32.52,33.32
"2017-05-27 00:00:00",27.02,24.56
"2017-05-28 00:00:00",20.36,17.08
"2017-05-29 00:00:00",36.91,40.54
"2017-05-30 00:00:00",36.84,38.87
"2017-05-31 00:00:00",32.96,33.15
"2017-06-01 00:00:00",36.26,37.07
"2017-06-02 00:00:00",36.45,38.52
"2017-06-03 00:00:00",30.5,30.18
"2017-06-04 00:00:00",22.76,18.14
"2017-06-05 00:00:00",27.96,27.6
"2017-06-06 00:00:00",21.53,24.84
"2017-06-07 00:00:00",13.31,12.89
"2017-06-08 00:00:00",28.79,33.6
"2017-06-09 00:00:00",33.38,35.33
"2017-06-10 00:00:00",31.03,29.69
"2017-06-11 00:00:00",20.91,18.44
"2017-06-12 00:00:00",24.69,22.81
"2017-06-13 00:00:00",32.75,33.33
"2017-06-14 00:00:00",37.42,40.16
"2017-06-15 00:00:00",32.19,32.04
"2017-06-16 00:00:00",20.2,15
"2017-06-17 00:00:00",24.47,24.25
"2017-06-18 00:00:00",28.75,26.07
"2017-06-19 00:00:00",38.08,40.26
"2017-06-20 00:00:00",35.56,36.55
"2017-06-21 00:00:00",39.53,41.77
"2017-06-22 00:00:00",35.57,36.54
"2017-06-23 00:00:00",29.95,30.4
"2017-06-24 00:00:00",22.15,18.1
"2017-06-25 00:00:00",18.63,13.28
"2017-06-26 00:00:00",33.03,32.07
"2017-06-27 00:00:00",38.85,44.61
"2017-06-28 00:00:00",35.28,39.27
"2017-06-29 00:00:00",38.08,43.03
"2017-06-30 00:00:00",31.99,31.88
"2017-07-01 00:00:00",28.45,29.13
"2017-07-02 00:00:00",24.18,21.15
"2017-07-03 00:00:00",32.42,33.59
"2017-07-04 00:00:00",34.89,35.54
"2017-07-05 00:00:00",38.84,41.27
"2017-07-06 00:00:00",39.36,42.02
"2017-07-07 00:00:00",37.32,39.22
"2017-07-08 00:00:00",34.4,34.08
"2017-07-09 00:00:00",33.13,32.58
"2017-07-10 00:00:00",40.05,45.43
"2017-07-11 00:00:00",36.58,39.15
"2017-07-12 00:00:00",34.64,38.32
"2017-07-13 00:00:00",33.87,35.22
"2017-07-14 00:00:00",36.81,38.11
"2017-07-15 00:00:00",32.5,32.14
"2017-07-16 00:00:00",30.42,28.76
"2017-07-17 00:00:00",37.45,40.2
"2017-07-18 00:00:00",37.66,39.73
"2017-07-19 00:00:00",35.91,37.82
"2017-07-20 00:00:00",37.23,39.53
"2017-07-21 00:00:00",35.93,37.75
"2017-07-22 00:00:00",33.32,33.8
"2017-07-23 00:00:00",28.77,26.72
"2017-07-24 00:00:00",39.34,43.24
"2017-07-25 00:00:00",34.14,37.93
"2017-07-26 00:00:00",32.8,36.89
"2017-07-27 00:00:00",33.74,37.23
"2017-07-28 00:00:00",31.36,30.78
"2017-07-29 00:00:00",20.43,18.02
"2017-07-30 00:00:00",5.15,-11.2
"2017-07-31 00:00:00",32.21,32.98
"2017-08-01 00:00:00",34.74,37.78
"2017-08-02 00:00:00",33.05,34.99
"2017-08-03 00:00:00",28.07,28.44
"2017-08-04 00:00:00",24.56,21.65
"2017-08-05 00:00:00",27.99,28.22
"2017-08-06 00:00:00",19.53,16.5
"2017-08-07 00:00:00",33.26,34.23
"2017-08-08 00:00:00",31.29,33.7
"2017-08-09 00:00:00",30.27,32.09
"2017-08-10 00:00:00",35.51,39.77
"2017-08-11 00:00:00",37.73,44.61
"2017-08-12 00:00:00",21.68,21.77
"2017-08-13 00:00:00",20.14,19.61
"2017-08-14 00:00:00",33.08,35.74
"2017-08-15 00:00:00",26.63,27.54
"2017-08-16 00:00:00",35.89,39.28
"2017-08-17 00:00:00",33.48,35.04
"2017-08-18 00:00:00",33.68,35.87
"2017-08-19 00:00:00",14.72,11.48
"2017-08-20 00:00:00",8.7,2.58
"2017-08-21 00:00:00",29.3,33.67
"2017-08-22 00:00:00",37.22,39.29
"2017-08-23 00:00:00",36.57,39
"2017-08-24 00:00:00",35.65,37.12
"2017-08-25 00:00:00",37.85,39.78
"2017-08-26 00:00:00",34.33,34.71
"2017-08-27 00:00:00",30.45,27.53
"2017-08-28 00:00:00",38.66,40.93
"2017-08-29 00:00:00",37.62,39.72
"2017-08-30 00:00:00",36.19,38.76
"2017-08-31 00:00:00",38.46,42.95
"2017-09-01 00:00:00",38.8,42.71
"2017-09-02 00:00:00",33.93,35.21
"2017-09-03 00:00:00",30.83,29.69
"2017-09-04 00:00:00",36.55,38.09
"2017-09-05 00:00:00",37.66,40.64
"2017-09-06 00:00:00",31.87,33.31
"2017-09-07 00:00:00",33.4,39.11
"2017-09-08 00:00:00",27.24,26.47
"2017-09-09 00:00:00",32.15,34.99
"2017-09-10 00:00:00",22.97,21.49
"2017-09-11 00:00:00",21.47,30.46
"2017-09-12 00:00:00",29.43,35.97
"2017-09-13 00:00:00",13.61,13.15
"2017-09-14 00:00:00",22.69,32.09
"2017-09-15 00:00:00",35.03,40.13
"2017-09-16 00:00:00",37.03,38.81
"2017-09-17 00:00:00",33.39,33.32
"2017-09-18 00:00:00",42.07,45.86
"2017-09-19 00:00:00",41.33,45.78
"2017-09-20 00:00:00",39.15,42.72
"2017-09-21 00:00:00",39.26,41.96
"2017-09-22 00:00:00",40.07,43.25
"2017-09-23 00:00:00",36.24,37.68
"2017-09-24 00:00:00",34.95,35.7
"2017-09-25 00:00:00",42.36,47.33
"2017-09-26 00:00:00",40.44,43.77
"2017-09-27 00:00:00",40.88,43.7
"2017-09-28 00:00:00",40.3,44.42
"2017-09-29 00:00:00",39.72,44.31
"2017-09-30 00:00:00",35.62,39.69
"2017-10-01 00:00:00",29.81,35.78
"2017-10-02 00:00:00",18.31,23.14
"2017-10-03 00:00:00",24.48,26.56
"2017-10-04 00:00:00",28.61,32.09
"2017-10-05 00:00:00",18.03,20.2
"2017-10-06 00:00:00",27.25,35.07
"2017-10-07 00:00:00",7.55,6.99
"2017-10-08 00:00:00",23.45,31.89
"2017-10-09 00:00:00",42.39,48.58
"2017-10-10 00:00:00",37.32,42.04
"2017-10-11 00:00:00",34.26,38.88
"2017-10-12 00:00:00",25.38,26.58
"2017-10-13 00:00:00",39.55,44.44
"2017-10-14 00:00:00",31.5,31.54
"2017-10-15 00:00:00",30.75,31.37
"2017-10-16 00:00:00",38.55,44.83
"2017-10-17 00:00:00",37.54,40.28
"2017-10-18 00:00:00",52.55,62.16
"2017-10-19 00:00:00",46.35,53.68
"2017-10-20 00:00:00",37.76,40.94
"2017-10-21 00:00:00",34.24,38.45
"2017-10-22 00:00:00",21.85,23.35
"2017-10-23 00:00:00",41.42,47.8
"2017-10-24 00:00:00",38.13,42.32
"2017-10-25 00:00:00",33.77,38.69
"2017-10-26 00:00:00",40.43,44.51
"2017-10-27 00:00:00",30.45,34.81
"2017-10-28 00:00:00",-9.3,-3.63
"2017-10-29 00:00:00",-52.11,-45.27
"2017-10-30 00:00:00",31.94,41.04
"2017-10-31 00:00:00",36.96,40.48
"2017-11-01 00:00:00",30.9,35
"2017-11-02 00:00:00",34.07,40.07
"2017-11-03 00:00:00",50.44,59.45
"2017-11-04 00:00:00",34.53,37.4
"2017-11-05 00:00:00",30.41,36.86
"2017-11-06 00:00:00",51.02,62.97
"2017-11-07 00:00:00",52.54,62.96
"2017-11-08 00:00:00",67.25,89.91
"2017-11-09 00:00:00",51.53,59.3
"2017-11-10 00:00:00",31.52,35.39
"2017-11-11 00:00:00",23.24,29.65
"2017-11-12 00:00:00",33.25,43.19
"2017-11-13 00:00:00",45.74,53.02
"2017-11-14 00:00:00",40.18,42.91
"2017-11-15 00:00:00",64.67,81.65
"2017-11-16 00:00:00",47.55,54.88
"2017-11-17 00:00:00",42.89,48.56
"2017-11-18 00:00:00",19.76,23.83
"2017-11-19 00:00:00",9.42,13.66
"2017-11-20 00:00:00",38.48,50
"2017-11-21 00:00:00",49.3,60.3
"2017-11-22 00:00:00",31.72,39.54
"2017-11-23 00:00:00",23.36,27.68
"2017-11-24 00:00:00",42.73,47.39
"2017-11-25 00:00:00",40.03,44.73
"2017-11-26 00:00:00",18.81,19.87
"2017-11-27 00:00:00",29.21,35.38
"2017-11-28 00:00:00",37.42,45.71
"2017-11-29 00:00:00",71.5,92.45
"2017-11-30 00:00:00",67.57,87.49
"2017-12-01 00:00:00",61.03,75.87
"2017-12-02 00:00:00",40.27,43.21
"2017-12-03 00:00:00",33.31,35.45
"2017-12-04 00:00:00",34.88,43.3
"2017-12-05 00:00:00",35.91,42.45
"2017-12-06 00:00:00",31.25,38.99
"2017-12-07 00:00:00",34.14,36.85
"2017-12-08 00:00:00",30.66,38.9
"2017-12-09 00:00:00",15.73,19.69
"2017-12-10 00:00:00",17.48,21.71
"2017-12-11 00:00:00",41.67,55.78
"2017-12-12 00:00:00",34.35,41.29
"2017-12-13 00:00:00",26.88,32.85
"2017-12-14 00:00:00",31.01,38.32
"2017-12-15 00:00:00",46.26,54.98
"2017-12-16 00:00:00",37.44,42.02
"2017-12-17 00:00:00",35.33,40.97
"2017-12-18 00:00:00",55.42,69.95
"2017-12-19 00:00:00",60.67,74.13
"2017-12-20 00:00:00",61.83,76.21
"2017-12-21 00:00:00",43.04,50.36
"2017-12-22 00:00:00",39.49,45.19
"2017-12-23 00:00:00",11.25,14.46
"2017-12-24 00:00:00",-11.78,3.99
"2017-12-25 00:00:00",6.8,18.05
"2017-12-26 00:00:00",-4.59,-12.49
"2017-12-27 00:00:00",35.17,45.46
"2017-12-28 00:00:00",32.49,39.78
"2017-12-29 00:00:00",20.87,30.82
"2017-12-30 00:00:00",12.89,16.03
"2017-12-31 00:00:00",2.6,4.92
"2018-01-01 00:00:00",-25.3,-21.46
"2018-01-02 00:00:00",33.44,46.76
"2018-01-03 00:00:00",8.97,14.49
"2018-01-04 00:00:00",29.86,44.78
"2018-01-05 00:00:00",31.51,45.25
"2018-01-06 00:00:00",36.6,42.33
"2018-01-07 00:00:00",23.39,27.12
"2018-01-08 00:00:00",30.5,40.72
"2018-01-09 00:00:00",30.26,38.28
"2018-01-10 00:00:00",41.33,48.67
"2018-01-11 00:00:00",47.73,55.55
"2018-01-12 00:00:00",41.88,47.07
"2018-01-13 00:00:00",33.78,37.06
"2018-01-14 00:00:00",28.64,31.95
"2018-01-15 00:00:00",26.57,31.29
"2018-01-16 00:00:00",27.22,39.52
"2018-01-17 00:00:00",29.04,37.39
"2018-01-18 00:00:00",30.32,37.7
"2018-01-19 00:00:00",40.48,46.09
"2018-01-20 00:00:00",35.87,41.39
"2018-01-21 00:00:00",34.61,38.89
"2018-01-22 00:00:00",37.9,46.77
"2018-01-23 00:00:00",37.28,42.42
"2018-01-24 00:00:00",23.88,29.96
"2018-01-25 00:00:00",32.97,44.05
"2018-01-26 00:00:00",45.15,51.61
"2018-01-27 00:00:00",32.81,39.09
"2018-01-28 00:00:00",5.11,11.78
"2018-01-29 00:00:00",16.49,28.52
"2018-01-30 00:00:00",35.81,44.17
"2018-01-31 00:00:00",29.22,31.15
"2018-02-01 00:00:00",33.98,38.64
"2018-02-02 00:00:00",40.48,45.44
"2018-02-03 00:00:00",40.28,44.85
"2018-02-04 00:00:00",33.56,34.78
"2018-02-05 00:00:00",45.11,52.87
"2018-02-06 00:00:00",47.12,54.21
"2018-02-07 00:00:00",47.23,54.22
"2018-02-08 00:00:00",49.86,57.43
"2018-02-09 00:00:00",40.8,45.03
"2018-02-10 00:00:00",39.38,44.04
"2018-02-11 00:00:00",11.48,13.41
"2018-02-12 00:00:00",32.82,41.47
"2018-02-13 00:00:00",39.6,44.1
"2018-02-14 00:00:00",39.86,43.6
"2018-02-15 00:00:00",34.16,39.07
"2018-02-16 00:00:00",40.39,43.07
"2018-02-17 00:00:00",40.69,43.79
"2018-02-18 00:00:00",36.58,37.82
"2018-02-19 00:00:00",50.3,58.1
"2018-02-20 00:00:00",49.05,55.77
"2018-02-21 00:00:00",46.75,51.98
"2018-02-22 00:00:00",47.42,51.95
"2018-02-23 00:00:00",44.27,47.42
"2018-02-24 00:00:00",23.93,16.97
"2018-02-25 00:00:00",35.12,36.03
"2018-02-26 00:00:00",46.7,49.77
"2018-02-27 00:00:00",48.61,53.22
"2018-02-28 00:00:00",37.7,38.37
"2018-03-01 00:00:00",30.02,28.64
"2018-03-02 00:00:00",40.42,43.67
"2018-03-03 00:00:00",34.49,34.86
"2018-03-04 00:00:00",31.33,32.85
"2018-03-05 00:00:00",49.06,61.27
"2018-03-06 00:00:00",49.92,56.46
"2018-03-07 00:00:00",48.38,54.85
"2018-03-08 00:00:00",37.53,39.65
